id,key,value,type
6342119,tiger:zip_left,94587,zip_l
6342119,tiger:name_base,Hilmar,name_
6342119,tiger:name_type,St,name_
6342119,tiger:separated,no,separ
6342119,tiger:zip_right,94587,zip_r
6342202,name,Lawndale Avenue,regular
6342202,highway,residential,regular
6342202,created_by,Potlatch 0.10f,regular
6342202,tiger:cfcc,A41,cfcc
6342202,tiger:tlid,125012822,tlid
6342202,tiger:county,"Alameda, CA",count
6342202,tiger:source,tiger_import_dch_v0.6_20070809,sourc
6342202,tiger:reviewed,no,revie
6342202,tiger:zip_left,94579,zip_l
6342202,tiger:name_base,Lawndale,name_
6342202,tiger:name_type,Ave,name_
6342202,tiger:separated,no,separ
6342202,tiger:zip_right,94579,zip_r
6342221,name,Barlow Drive,regular
6342221,highway,residential,regular
6342221,tiger:cfcc,A41,cfcc
6342221,tiger:county,"Alameda, CA",count
6342221,tiger:reviewed,no,revie
6342221,tiger:zip_left,94546,zip_l
6342221,tiger:name_base,Barlow,name_
6342221,tiger:name_type,Dr,name_
6342221,tiger:zip_right,94546,zip_r
6343346,name,Royal Wings Way,regular
6343346,highway,residential,regular
6343346,created_by,Potlatch 0.10f,regular
6343346,tiger:cfcc,A41,cfcc
6343346,tiger:tlid,125055351,tlid
6343346,tiger:county,"Alameda, CA",count
6343346,tiger:source,tiger_import_dch_v0.6_20070809,sourc
6343346,tiger:reviewed,no,revie
6343346,tiger:zip_left,94579,zip_l
6343346,tiger:name_base,Royal Wings,name_
6343346,tiger:name_type,Way,name_
6343346,tiger:separated,no,separ
6343346,tiger:zip_right,94579,zip_r
6343346,tiger:upload_uuid,bulk_upload.pl-9d5e179e-e488-4300-b71d-b0a82eacb273,uploa
6343839,name,Onyx Terrace,regular
6343839,highway,residential,regular
6343839,created_by,Potlatch 0.10f,regular
6343839,tiger:cfcc,A41,cfcc
6343839,tiger:tlid,125042155,tlid
6343839,tiger:county,"Alameda, CA",count
6343839,tiger:source,tiger_import_dch_v0.6_20070809,sourc
6343839,tiger:reviewed,no,revie
6343839,tiger:name_base,Onyx,name_
6343839,tiger:name_type,Ter,name_
6343839,tiger:separated,no,separ
6343946,name,De Lemos Avenue,regular
6343946,highway,residential,regular
6343946,tiger:cfcc,A41,cfcc
6343946,tiger:tlid,125022563,tlid
6343946,tiger:county,"Alameda, CA",count
6343946,tiger:source,tiger_import_dch_v0.6_20070809,sourc
6343946,tiger:reviewed,no,revie
6343946,tiger:zip_left,94544,zip_l
6343946,tiger:name_base,De Lemos,name_
6343946,tiger:name_type,Ave,name_
6343946,tiger:separated,no,separ
6343946,tiger:zip_right,94544,zip_r
6344088,name,Swenson Street,regular
6344088,highway,residential,regular
6344088,tiger:cfcc,A41,cfcc
6344088,tiger:county,"Alameda, CA",count
6344088,tiger:reviewed,no,revie
6344088,tiger:zip_left,94579,zip_l
6344088,tiger:name_base,Swenson,name_
6344088,tiger:name_type,St,name_
6344088,tiger:zip_right,94579,zip_r
6344379,name,Catherine Drive,regular
6344379,highway,residential,regular
6344379,maxspeed,25 mph,regular
6344379,sidewalk,both,regular
6344379,addr:city,Berkeley,city
6344379,tiger:cfcc,A41,cfcc
6344379,tiger:county,"Alameda, CA",count
6344379,tiger:reviewed,yes,revie
6344379,tiger:zip_left,94702,zip_l
6344379,tiger:name_base,Catherine,name_
6344379,tiger:name_type,Dr,name_
6344379,tiger:zip_right,94702,zip_r
6344621,name,Carrillo Way,regular
6344621,highway,residential,regular
6344621,tiger:cfcc,A41,cfcc
6344621,tiger:tlid,125012895,tlid
6344621,tiger:county,"Alameda, CA",count
6344621,tiger:source,tiger_import_dch_v0.6_20070809,sourc
6344621,tiger:zip_left,94578,zip_l
6344621,tiger:name_base,Carrillo,name_
6344621,tiger:name_type,Way,name_
6344621,tiger:separated,no,separ
6344621,tiger:zip_right,94578,zip_r
6344621,tiger:upload_uuid,bulk_upload.pl-9d5e179e-e488-4300-b71d-b0a82eacb273,uploa
6344643,name,Rancho Palomares Drive,regular
6344643,highway,residential,regular
6344643,tiger:cfcc,A41,cfcc
6344643,tiger:county,"Alameda, CA",count
6344643,tiger:reviewed,no,revie
6344643,tiger:zip_left,94552,zip_l
6344643,tiger:name_base,Rancho Palomares,name_
6344643,tiger:name_type,Dr,name_
6344643,tiger:zip_right,94552,zip_r
6344848,name,Dyer Street,regular
6344848,highway,secondary,regular
6344848,tiger:cfcc,A41,cfcc
6344848,tiger:county,"Alameda, CA",count
6344848,tiger:reviewed,position,revie
6344848,tiger:name_base,Dyer,name_
6344848,tiger:name_type,St,name_
6345236,name,Valle Vista Avenue,regular
6345236,oneway,yes,regular
6345236,highway,residential,regular
6345236,tiger:cfcc,A41,cfcc
6345236,tiger:tlid,125000765,tlid
6345236,tiger:county,"Alameda, CA",count
6345236,tiger:source,tiger_import_dch_v0.6_20070809,sourc
6345236,tiger:reviewed,no,revie
6345236,tiger:zip_left,94610,zip_l
6345236,tiger:name_base,Valle Vista,name_
6345236,tiger:name_type,Ave,name_
6345236,tiger:separated,no,separ
6345236,tiger:zip_right,94610,zip_r
6345613,name,Kellogg Avenue,regular
6345613,highway,residential,regular
6345613,tiger:cfcc,A41,cfcc
6345613,tiger:tlid,125024095:125024099,tlid
6345613,tiger:county,"Alameda, CA",count
6345613,tiger:source,tiger_import_dch_v0.6_20070809,sourc
6345613,tiger:reviewed,no,revie
6345613,tiger:zip_left,94544,zip_l
6345613,tiger:name_base,Kellogg,name_
6345613,tiger:name_type,Ave,name_
6345613,tiger:separated,no,separ
6345613,tiger:zip_right,94544,zip_r
6346432,name,Ridgeway Avenue,regular
6346432,highway,residential,regular
6346432,tiger:cfcc,A41,cfcc
6346432,tiger:county,"Alameda, CA",count
6346432,tiger:reviewed,no,revie
6346432,tiger:zip_left,94611,zip_l
6346432,tiger:name_base,Ridgeway,name_
6346432,tiger:name_type,Ave,name_
6346432,tiger:zip_right,94611,zip_r
6346553,name,Midland Road,regular
6346553,highway,residential,regular
6346553,tiger:cfcc,A41,cfcc
6346553,tiger:tlid,125013523:125013517,tlid
6346553,tiger:county,"Alameda, CA",count
6346553,tiger:source,tiger_import_dch_v0.6_20070809,sourc
6346553,tiger:reviewed,no,revie
6346553,tiger:zip_left,94578,zip_l
6346553,tiger:name_base,Midland,name_
6346553,tiger:name_type,Rd,name_
6346553,tiger:separated,no,separ
6346553,tiger:zip_right,94578,zip_r
6347499,name,Reinhardt Drive,regular
6347499,highway,residential,regular
6347499,created_by,Potlatch 0.10f,regular
6347499,tiger:cfcc,A41,cfcc
6347499,tiger:tlid,125004768:125004773:125004821:125004872:125004878:125004757:125004759:125008544,tlid
6347499,tiger:county,"Alameda, CA",count
6347499,tiger:source,tiger_import_dch_v0.6_20070809,sourc
6347499,tiger:reviewed,no,revie
6347499,tiger:zip_left,94619,zip_l
6347499,tiger:name_base,Reinhardt,name_
6347499,tiger:name_type,Dr,name_
6347499,tiger:separated,no,separ
6347499,tiger:zip_right,94619,zip_r
6347611,name,Indian Bay,regular
6347611,highway,residential,regular
6347611,tiger:cfcc,A41,cfcc
6347611,tiger:county,"Alameda, CA",count
6347611,tiger:reviewed,no,revie
6347611,tiger:zip_left,94502,zip_l
6347611,tiger:name_base,Indian Bay,name_
6347611,tiger:zip_right,94502,zip_r
6347746,name,McCone Avenue,regular
6347746,highway,residential,regular
6347746,tiger:cfcc,A41,cfcc
6347746,tiger:tlid,125019667:125019684:125019669:125079742,tlid
6347746,tiger:county,"Alameda, CA",count
6347746,tiger:source,tiger_import_dch_v0.6_20070809,sourc
6347746,tiger:reviewed,no,revie
6347746,tiger:zip_left,94545,zip_l
6347746,tiger:name_base,McCone,name_
6347746,tiger:name_type,Ave,name_
6347746,tiger:separated,no,separ
6347746,tiger:zip_right,94545,zip_r
6347848,name,Norton Avenue,regular
6347848,highway,residential,regular
6347848,created_by,Potlatch 0.8a,regular
6347848,tiger:cfcc,A41,cfcc
6347848,tiger:tlid,125004347,tlid
6347848,tiger:county,"Alameda, CA",count
6347848,tiger:source,tiger_import_dch_v0.6_20070809,sourc
6347848,tiger:reviewed,no,revie
6347848,tiger:zip_left,94602,zip_l
6347848,tiger:name_base,Norton,name_
6347848,tiger:name_type,Ave,name_
6347848,tiger:separated,no,separ
6347848,tiger:zip_right,94602,zip_r
6348112,name,Flora Street,regular
6348112,highway,residential,regular
6348112,tiger:cfcc,A41,cfcc
6348112,tiger:county,"Alameda, CA",count
6348112,tiger:reviewed,no,revie
6348112,tiger:zip_left,94621,zip_l
6348112,tiger:name_base,Flora,name_
6348112,tiger:name_type,St,name_
6348112,tiger:zip_right,94621,zip_r
6348146,highway,residential,regular
6348146,name,Quail Drive,regular
6348146,tiger:cfcc,A41,cfcc
6348146,tiger:county,"Alameda, CA",count
6348146,tiger:name_base,Quail,name_
6348146,tiger:name_type,Dr,name_
6348146,tiger:reviewed,no,revie
6348146,tiger:zip_left,94587,zip_l
6348146,tiger:zip_right,94587,zip_r
6348258,name,Via Vega,regular
6348258,highway,residential,regular
6348258,tiger:cfcc,A41,cfcc
6348258,tiger:county,"Alameda, CA",count
6348258,tiger:reviewed,no,revie
6348258,tiger:zip_left,94580,zip_l
6348258,tiger:name_base,Via Vega,name_
6348258,tiger:zip_right,94580,zip_r
6348458,name,Burnley Lane,regular
6348458,highway,residential,regular
6348458,tiger:cfcc,A41,cfcc
6348458,tiger:tlid,125063136,tlid
6348458,tiger:county,"Alameda, CA",count
6348458,tiger:source,tiger_import_dch_v0.6_20070809,sourc
6348458,tiger:reviewed,no,revie
6348458,tiger:zip_left,94541,zip_l
6348458,tiger:name_base,Burnley,name_
6348458,tiger:name_type,Ln,name_
6348458,tiger:separated,no,separ
6348458,tiger:zip_right,94541,zip_r
6348535,name,Harbord Drive,regular
6348535,highway,residential,regular
6348535,tiger:cfcc,A41,cfcc
6348535,tiger:county,"Alameda, CA",count
6348535,tiger:reviewed,no,revie
6348535,tiger:zip_left,94618,zip_l
6348535,tiger:name_base,Harbord,name_
6348535,tiger:name_type,Dr,name_
6348535,tiger:zip_right,94618,zip_r
6348613,highway,residential,regular
6348613,name,Muirwood Drive,regular
6348613,sidewalk,both,regular
6348613,tiger:cfcc,A41,cfcc
6348613,tiger:county,"Alameda, CA",count
6348613,tiger:name_base,Muirwood,name_
6348613,tiger:name_type,Dr,name_
6348613,tiger:reviewed,position,revie
6348613,tiger:zip_left,94587,zip_l
6348613,tiger:zip_right,94587,zip_r
6348731,name,Eastwood Way,regular
6348731,highway,residential,regular
6348731,sidewalk,both,regular
6348731,tiger:cfcc,A41,cfcc
6348731,tiger:county,"Alameda, CA",count
6348731,tiger:reviewed,no,revie
6348731,tiger:zip_left,94544,zip_l
6348731,tiger:name_base,Eastwood,name_
6348731,tiger:name_type,Way,name_
6348731,tiger:zip_right,94544,zip_r
6350643,name,BART Access Road,regular
6350643,note,frontage,regular
6350643,highway,service,regular
6350643,tiger:cfcc,A64,cfcc
6350643,tiger:tlid,125081165,tlid
6350643,tiger:county,"Alameda, CA",count
6350643,tiger:source,tiger_import_dch_v0.6_20070809,sourc
6350643,tiger:reviewed,no,revie
6350643,tiger:name_base,BART Access,name_
6350643,tiger:name_type,Rd,name_
6351378,name,Cull Canyon Road,regular
6351378,access,private,regular
6351378,highway,residential,regular
6351378,tiger:cfcc,A41,cfcc
6351378,tiger:county,"Alameda, CA",count
6351378,tiger:reviewed,no,revie
6351378,tiger:zip_left,94552,zip_l
6351378,tiger:name_base,Cull Canyon,name_
6351378,tiger:name_type,Rd,name_
6351378,tiger:zip_right,94552,zip_r
6352414,name,Tipperary Lane,regular
6352414,highway,residential,regular
6352414,tiger:cfcc,A41,cfcc
6352414,tiger:tlid,125047805,tlid
6352414,tiger:county,"Alameda, CA",count
6352414,tiger:source,tiger_import_dch_v0.6_20070809,sourc
6352414,tiger:reviewed,no,revie
6352414,tiger:zip_left,94502,zip_l
6352414,tiger:name_base,Tipperary,name_
6352414,tiger:name_type,Ln,name_
6352414,tiger:separated,no,separ
6352414,tiger:zip_right,94502,zip_r
6352960,highway,residential,regular
6352960,name,Miles Avenue,regular
6352960,oneway,yes,regular
6352960,sidewalk,both,regular
6352960,tiger:cfcc,A41,cfcc
6352960,tiger:county,"Alameda, CA",count
6352960,tiger:name_base,Miles,name_
6352960,tiger:name_type,Ave,name_
6353165,name,Silver Fox Place,regular
6353165,highway,residential,regular
6353165,tiger:cfcc,A41,cfcc
6353165,tiger:tlid,125052051,tlid
6353165,tiger:county,"Alameda, CA",count
6353165,tiger:source,tiger_import_dch_v0.6_20070809,sourc
6353165,tiger:reviewed,no,revie
6353165,tiger:zip_left,94546,zip_l
6353165,tiger:name_base,Silver Fox,name_
6353165,tiger:name_type,Pl,name_
6353165,tiger:separated,no,separ
6353165,tiger:zip_right,94546,zip_r
6353187,name,Seawall Drive,regular
6353187,oneway,yes,regular
6353187,highway,unclassified,regular
6353187,addr:city,Berkeley,city
6353187,tiger:cfcc,A41,cfcc
6353187,tiger:county,"Alameda, CA",count
6353187,tiger:reviewed,no,revie
6353187,tiger:zip_left,94710,zip_l
6353187,tiger:name_base,Seawall,name_
6353187,tiger:name_type,Dr,name_
6353187,tiger:zip_right,94710,zip_r
6353622,name,Desert Oak Court,regular
6353622,highway,residential,regular
6353622,tiger:cfcc,A41,cfcc
6353622,tiger:tlid,125059984,tlid
6353622,tiger:county,"Alameda, CA",count
6353622,tiger:source,tiger_import_dch_v0.6_20070809,sourc
6353622,tiger:reviewed,no,revie
6353622,tiger:zip_left,94544,zip_l
6353622,tiger:name_base,Desert Oak,name_
6353622,tiger:name_type,Ct,name_
6353622,tiger:separated,no,separ
6353622,tiger:zip_right,94544,zip_r
6353709,name,33rd Street,regular
6353709,highway,residential,regular
6353709,sidewalk,both,regular
6353709,tiger:cfcc,A41,cfcc
6353709,tiger:county,"Alameda, CA",count
6353709,tiger:reviewed,no,revie
6353709,tiger:zip_left,94608,zip_l
6353709,tiger:name_base,33rd,name_
6353709,tiger:name_type,St,name_
6353709,tiger:zip_right,94608,zip_r
6354184,name,Medallion Court,regular
6354184,highway,residential,regular
6354184,tiger:cfcc,A41,cfcc
6354184,tiger:tlid,125050232,tlid
6354184,tiger:county,"Alameda, CA",count
6354184,tiger:source,tiger_import_dch_v0.6_20070809,sourc
6354184,tiger:reviewed,no,revie
6354184,tiger:zip_left,94552,zip_l
6354184,tiger:name_base,Medallion,name_
6354184,tiger:name_type,Ct,name_
6354184,tiger:separated,no,separ
6354184,tiger:zip_right,94552,zip_r
6356647,name,Narcissus Court,regular
6356647,highway,residential,regular
6356647,tiger:cfcc,A41,cfcc
6356647,tiger:tlid,125013636,tlid
6356647,tiger:county,"Alameda, CA",count
6356647,tiger:source,tiger_import_dch_v0.6_20070809,sourc
6356647,tiger:reviewed,no,revie
6356647,tiger:zip_left,94578,zip_l
6356647,tiger:name_base,Narcissus,name_
6356647,tiger:name_type,Ct,name_
6356647,tiger:separated,no,separ
6356647,tiger:zip_right,94578,zip_r
6356898,name,Tern Lane,regular
6356898,highway,residential,regular
6356898,tiger:cfcc,A41,cfcc
6356898,tiger:county,"Alameda, CA",count
6356898,tiger:reviewed,no,revie
6356898,tiger:zip_left,94501,zip_l
6356898,tiger:name_base,Tern,name_
6356898,tiger:name_type,Ln,name_
6356898,tiger:zip_right,94501,zip_r
6357242,name,Fagundes Court,regular
6357242,highway,residential,regular
6357242,tiger:cfcc,A41,cfcc
6357242,tiger:tlid,125021628,tlid
6357242,tiger:county,"Alameda, CA",count
6357242,tiger:source,tiger_import_dch_v0.6_20070809,sourc
6357242,tiger:reviewed,no,revie
6357242,tiger:zip_left,94544,zip_l
6357242,tiger:name_base,Fagundes,name_
6357242,tiger:name_type,Ct,name_
6357242,tiger:separated,no,separ
6357242,tiger:zip_right,94544,zip_r
6357474,name,Murray Street,regular
6357474,highway,residential,regular
6357474,maxspeed,25 mph,regular
6357474,sidewalk,no,regular
6357474,tiger:cfcc,A41,cfcc
6357474,tiger:county,"Alameda, CA",count
6357474,tiger:reviewed,no,revie
6357474,tiger:zip_left,94710,zip_l
6357474,tiger:name_base,Murray,name_
6357474,tiger:name_type,St,name_
6357474,tiger:zip_right,94710,zip_r
6358209,name,Phil Drive,regular
6358209,highway,residential,regular
6358209,created_by,Potlatch 0.10f,regular
6358209,tiger:cfcc,A41,cfcc
6358209,tiger:tlid,125078174:125078177:125078178,tlid
6358209,tiger:county,"Alameda, CA",count
6358209,tiger:source,tiger_import_dch_v0.6_20070809,sourc
6358209,tiger:reviewed,no,revie
6358209,tiger:name_base,Phil,name_
6358209,tiger:name_type,Dr,name_
6358209,tiger:separated,no,separ
6359545,name,Spring Crest Terrace,regular
6359545,highway,residential,regular
6359545,tiger:cfcc,A41,cfcc
6359545,tiger:county,"Alameda, CA",count
6359545,tiger:reviewed,no,revie
6359545,tiger:zip_left,94536,zip_l
6359545,tiger:name_base,Spring Crest,name_
6359545,tiger:name_type,Ter,name_
6359545,tiger:zip_right,94536,zip_r
6360115,name,Via Pasatiempo,regular
6360115,highway,residential,regular
6360115,tiger:cfcc,A41,cfcc
6360115,tiger:county,"Alameda, CA",count
6360115,tiger:reviewed,no,revie
6360115,tiger:zip_left,94580,zip_l
6360115,tiger:name_base,Via Pasatiempo,name_
6360115,tiger:zip_right,94580,zip_r
6360763,name,Cartwright Place,regular
6360763,highway,residential,regular
6360763,created_by,Potlatch 0.10f,regular
6360763,tiger:cfcc,A41,cfcc
6360763,tiger:tlid,125025848,tlid
6360763,tiger:county,"Alameda, CA",count
6360763,tiger:source,tiger_import_dch_v0.6_20070809,sourc
6360763,tiger:reviewed,no,revie
6360763,tiger:zip_left,94555,zip_l
6360763,tiger:name_base,Cartwright,name_
6360763,tiger:name_type,Pl,name_
6360763,tiger:separated,no,separ
6360763,tiger:zip_right,94555,zip_r
6360817,name,Minaret Way,regular
6360817,highway,residential,regular
6360817,tiger:cfcc,A41,cfcc
6360817,tiger:tlid,125077763,tlid
6360817,tiger:county,"Alameda, CA",count
6360817,tiger:source,tiger_import_dch_v0.6_20070809,sourc
6360817,tiger:reviewed,no,revie
